timestamp;NGDPRSAXDCPLQ;POLCPIALLQINMEI;IRLTLT01PLM156N;IR3TIB01PLQ156N;NGDPRSAXDCUSQ;USACPIALLMINMEI;IRLTLT01USQ156N;IR3TIB01USQ156N;CLVMEURSCAB1GQEA19;CP0000EZ19M086NEST;IRLTLT01EZM156N;IR3TIB01EZQ156N
01.04.2008;338837.89094868;86.93529000000001;6.17;6.49;4.2358228e6;91.45195;3.88666666666667;2.75666666666667;2.4573546e6;91.67;4.505089677489177;4.8604682539682535
01.07.2008;338829.70902327;87.12522;6.15;6.56333333333333;4.2135738e6;92.51558666666666;3.86333333333333;3.0566666666666698;2.4442957e6;91.92;4.60495022470042;4.981790764790767
01.10.2008;339288.82661034;87.58649;6.093333333333334;6.43;4.1213375e6;89.89875333333333;3.2533333333333303;2.81666666666667;2.4011757e6;91.7;4.166797692028987;4.21466866804693
01.01.2009;344204.67615746;88.75322;5.884393939333333;4.51333333333333;4.0745655e6;89.45138666666666;2.73666666666667;1.08333333333333;2.3259589e6;91.09;4.1472772715969635;2.01167611832612
01.04.2009;344919.75784279;90.48975;6.281333333333333;4.4533333333333305;4.0672863e6;90.39984333333334;3.3133333333333304;0.616666666666667;2.3257202e6;91.85;4.181870215330673;1.3106363636363632
01.07.2009;347374.80034717;90.62543000000001;6.1466666666666665;4.176666666666669;4.0815703e6;91.01372666666667;3.5166666666666697;0.3;2.334701e6;91.59;3.9486248662703165;0.8691745404354103
01.10.2009;352728.56885644;90.76109;6.17;4.21333333333333;4.1256885e6;91.19683;3.46;0.22333333333333302;2.3457856e6;92.08;3.8373753670176436;0.7219119769119766
01.01.2010;351071.72896142;91.60223;5.98;4.14666666666667;4.1456775e6;91.56291;3.71666666666667;0.20666666666666697;2.3551139e6;92.09;4.0644023935526;0.6621355072463767
01.04.2010;356135.22507157;92.47049;5.72;3.86333333333333;4.1857905e6;91.99790333333333;3.49;0.4233333333333329;2.3777596e6;93.31;3.841593107535147;0.6862715728715729
01.07.2010;360391.49985913;92.47049;5.65;3.82333333333333;4.2180665e6;92.08368666666667;2.7866666666666697;0.336666666666667;2.388137e6;93.17;3.51464304922838;0.874939393939394
01.10.2010;364330.44610788;93.39303000000001;5.776666666666666;3.89333333333333;4.240216e6;92.35526;2.86333333333333;0.28;2.4018864e6;93.95;3.7070370110598465;1.0204692577953425
01.01.2011;369841.06584627;95.2381;6.263333333333334;4.14666666666667;4.230158e6;93.52339;3.46;0.28333333333333305;2.4234037e6;94.37;4.3028402148848235;1.09316994478951
01.04.2011;374439.02899601;96.62189000000001;6.026666666666666;4.48;4.2587785e6;95.15379333333333;3.21;0.22;2.4234769e6;95.89;4.4693664362513;1.411630781499203
01.07.2011;378686.19209392;96.24203;5.75;4.73;4.2578283e6;95.54251333333333;2.42666666666667;0.28666666666666696;2.4260542e6;95.69;4.28314026255396;1.5620535165317802
01.10.2011;381749.95125333;97.5173;5.782333333333334;4.95666666666667;4.3056458e6;95.39723333333333;2.04666666666667;0.4233333333333329;2.4167701e6;96.72;4.188670567508474;1.4955447330447331
01.01.2012;382917.54919956;99.09103;5.5019;4.96823333333333;4.3417525e6;96.15625;2.0366666666666697;0.33;2.4117464e6;96.92;3.6447201275557464;1.0429891774891753
01.04.2012;382208.325029;100.2849;5.378566666666667;5.06333333333333;4.3611313e6;96.95197666666667;1.8233333333333301;0.3;2.4046609e6;98.25;3.4378580472427798;0.6960273410799728
01.07.2012;382404.78421521;99.76935999999999;4.906666666666666;5.02333333333333;4.3674125e6;97.16462;1.6433333333333302;0.266666666666667;2.4021518e6;98.13;2.891761500802837;0.3585789196310936
